8.724 5.0305e-15 0 -2.2027e-11 21765 6749 1 0.22608 1.495 0.22574 0.04875
8.7514 5.0709e-15 0 -2.2028e-11 21795 6749 1 0.22708 1.495 0.22674 0.04875
8.7789 5.1113e-15 0 -2.203e-11 21825 6749 1 0.22808 1.495 0.22774 0.04875
8.8064 5.1518e-15 0 -2.2031e-11 21855 6749 1 0.22908 1.495 0.22874 0.04875
8.8338 5.1922e-15 0 -2.2033e-11 21885 6749 1 0.23008 1.495 0.22974 0.04875
8.8605 5.1874e-15 0 -2.2036e-11 21915 7049 1 0.23108 1.495 0.23074 0.04875
8.887 5.1669e-15 0 -2.204e-11 21945 7049 1 0.23208 1.495 0.23174 0.04875
8.9134 5.1464e-15 0 -2.2043e-11 21976 7049 1 0.23308 1.495 0.23274 0.04875
8.9399 5.1259e-15 0 -2.2047e-11 22006 7049 1 0.23408 1.495 0.23374 0.04875
8.9664 5.1054e-15 0 -2.205e-11 22036 7049 1 0.23508 1.495 0.23474 0.04875
8.9928 5.0849e-15 0 -2.2054e-11 22066 7049 1 0.23608 1.495 0.23575 0.04875
9.0193 5.0645e-15 0 -2.2057e-11 22096 7049 1 0.23708 1.495 0.23675 0.04875
9.0457 5.044e-15 0 -2.2061e-11 22126 7049 1 0.23808 1.495 0.23775 0.04875
9.0722 5.0235e-15 0 -2.2065e-11 22156 7049 1 0.23908 1.495 0.23875 0.04875
9.0987 5.003e-15 0 -2.2068e-11 22186 7049 1 0.24008 1.495 0.23975 0.04875
9.1244 5.0188e-15 0 -2.2072e-11 22216 7349 1 0.24108 1.495 0.24075 0.04875
9.1498 5.047e-15 0 -2.2076e-11 22247 7349 1 0.24208 1.495 0.24175 0.04875
9.1753 5.0751e-15 0 -2.2079e-11 22277 7349 1 0.24308 1.495 0.24275 0.04875
9.2008 5.1033e-15 0 -2.2083e-11 22307 7349 1 0.24408 1.495 0.24375 0.04875
9.2262 5.1314e-15 0 -2.2087e-11 22337 7349 1 0.24508 1.495 0.24475 0.04875
9.2517 5.1595e-15 0 -2.2091e-11 22367 7349 1 0.24608 1.495 0.24575 0.04875
9.2771 5.1877e-15 0 -2.2095e-11 22397 7349 1 0.24708 1.495 0.24675 0.04875
9.3026 5.2158e-15 0 -2.2098e-11 22427 7349 1 0.24808 1.495 0.24775 0.04875
9.3281 5.244e-15 0 -2.2102e-11 22457 7349 1 0.24908 1.495 0.24875 0.04875
9.3535 5.2721e-15 0 -2.2106e-11 22487 7349 1 0.25008 1.495 0.24975 0.04875
9.3782 5.3521e-15 0 -2.211e-11 22518 7649 1 0.25108 1.495 0.25075 0.04875
9.4027 5.4494e-15 0 -2.2115e-11 22548 7649 1 0.25208 1.495 0.25175 0.04875
9.4271 5.5467e-15 0 -2.2119e-11 22578 7649 1 0.25308 1.495 0.25275 0.04875
9.4516 5.644e-15 0 -2.2124e-11 22608 7649 1 0.25408 1.495 0.25375 0.04875
9.4761 5.7413e-15 0 -2.2128e-11 22638 7649 1 0.25509 1.495 0.25475 0.04875
9.5005 5.8386e-15 0 -2.2133e-11 22668 7649 1 0.25609 1.495 0.25575 0.04875
9.525 5.9358e-15 0 -2.2137e-11 22698 7649 1 0.25709 1.495 0.25675 0.04875
9.5495 6.0331e-15 0 -2.2142e-11 22728 7649 1 0.25809 1.495 0.25775 0.04875
9.5739 6.1304e-15 0 -2.2146e-11 22758 7649 1 0.25909 1.495 0.25875 0.04875
9.5984 6.2277e-15 0 -2.2151e-11 22789 7649 1 0.26009 1.495 0.25975 0.04875
9.6221 6.3422e-15 0 -2.2153e-11 22819 7949 1 0.26109 1.495 0.26075 0.04875
9.6456 6.4622e-15 0 -2.2155e-11 22849 7949 1 0.26209 1.495 0.26175 0.04875
9.669 6.5823e-15 0 -2.2157e-11 22879 7949 1 0.26309 1.495 0.26275 0.04875
9.6925 6.7023e-15 0 -2.2159e-11 22909 7949 1 0.26409 1.495 0.26375 0.04875
9.7159 6.8224e-15 0 -2.2161e-11 22939 7949 1 0.26509 1.495 0.26475 0.04875
9.7394 6.9425e-15 0 -2.2163e-11 22969 7949 1 0.26609 1.495 0.26576 0.04875
9.7629 7.0625e-15 0 -2.2165e-11 22999 7949 1 0.26709 1.495 0.26676 0.04875
9.7863 7.1826e-15 0 -2.2167e-11 23029 7949 1 0.26809 1.495 0.26776 0.04875
9.8098 7.3027e-15 0 -2.2169e-11 23060 7949 1 0.26909 1.495 0.26876 0.04875
9.8333 7.4227e-15 0 -2.2171e-11 23090 7949 1 0.27009 1.495 0.26976 0.04875
9.856 7.5403e-15 0 -2.2172e-11 23120 8249 1 0.27109 1.495 0.27076 0.04875
9.8784 7.6571e-15 0 -2.2173e-11 23150 8249 1 0.27209 1.495 0.27176 0.04875
